Student_ID,Gender,Age,Department,Attendance_%,Study_Hours_per_Week,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Backlogs,Internship,Scholarship,Sports_Activity,Extra_Curricular,Placement_Status
2867,Female,24,Mathematics,72.79,41,69.98,46.83,82.33,71.2,14.23,88.68,40.1,F,3,No,No,Yes,Yes,Placed
2868,Female,20,Business,58.85,10,71.71,70.8,55.07,50.34,7.4,74.25,41.55,F,2,Yes,Yes,Yes,Yes,Placed
2869,Female,18,CS,81.7,19,81.51,71.27,73.37,56.67,59.6,53.61,59.66,A,3,Yes,No,No,Yes,Placed
2870,Male,21,Mathematics,68.21,30,82.67,98.3,83.35,78.93,53.91,58.27,86.11,F,3,No,No,Yes,No,Not Placed
2871,Female,20,Business,92.62,16,62.66,79.3,74.68,74.69,84.61,94.65,46.25,B,2,No,No,Yes,No,Not Placed
2872,Female,23,Business,87.83,18,64.81,57.27,83.72,68.19,32.26,80.14,62.97,B,1,No,Yes,Yes,Yes,Placed
2873,Male,23,Mathematics,80.53,5,62.42,54.45,90.81,96.16,3.97,59.22,47.89,B,2,Yes,Yes,Yes,Yes,Placed
2874,Female,23,CS,68.21,21,72.19,47.69,84.29,66.62,42.37,85.19,53.42,A,0,Yes,No,No,No,Not Placed
2875,Female,24,Business,60.5,37,67.2,85.39,80.81,76.86,96.92,91.16,70.18,C,3,Yes,No,No,No,Placed
2876,Female,22,CS,88.81,33,93.38,81.45,92.68,78.44,79.56,66.53,59.15,B,3,No,No,Yes,No,Placed
2877,Female,20,CS,74.32,35,81.78,76.59,95.03,76.37,3.38,77.83,52.71,F,2,No,Yes,No,No,Placed
2878,Female,21,Engineering,61.24,12,93.92,42.45,69.44,73.88,87.47,64.67,63.61,F,1,Yes,Yes,No,Yes,Not Placed
2879,Male,20,CS,59.76,34,82.55,85.77,58.66,66.85,47.17,54.0,82.06,B,3,No,No,No,No,Placed
2880,Female,22,Engineering,58.27,17,98.26,78.51,90.89,95.44,36.48,69.98,47.17,C,0,No,Yes,Yes,Yes,Placed
2881,Female,18,Business,88.86,20,78.14,97.83,60.69,72.54,34.67,87.57,68.78,A,0,Yes,Yes,No,No,Placed
2882,Male,22,Mathematics,61.45,6,97.81,75.23,96.45,76.42,59.51,72.93,56.48,B,2,Yes,Yes,No,Yes,Placed
2883,Male,23,Engineering,76.33,22,49.49,58.24,51.14,82.82,53.06,70.26,62.72,A,3,Yes,No,No,No,Placed
2884,Male,24,Mathematics,72.58,39,43.15,62.89,96.06,53.38,65.66,68.3,89.29,C,1,Yes,Yes,Yes,Yes,Placed
2885,Female,18,Business,78.98,23,74.75,50.55,79.46,89.06,57.36,72.95,95.78,B,1,Yes,Yes,Yes,Yes,Placed
2886,Male,24,CS,93.86,17,99.01,83.37,88.74,75.63,14.39,65.91,54.58,B,2,Yes,No,No,Yes,Placed
2887,Female,23,Business,93.39,8,65.06,82.46,69.92,82.86,25.72,80.61,77.8,B,3,Yes,No,No,Yes,Placed
2888,Female,19,Mathematics,72.55,23,52.72,52.04,99.59,88.6,84.1,53.18,80.6,D,1,Yes,No,Yes,Yes,Placed
2889,Male,22,Business,50.77,29,71.29,49.51,61.38,93.7,66.33,90.37,90.55,B,2,Yes,No,Yes,No,Placed
2890,Male,22,CS,71.32,42,78.93,44.62,63.22,69.61,44.84,58.66,93.94,B,3,Yes,No,No,No,Not Placed
2891,Female,21,Business,80.31,35,58.91,94.72,52.57,90.57,18.26,81.67,68.08,C,1,No,Yes,Yes,No,Not Placed
2892,Male,20,CS,77.89,40,82.89,53.98,97.02,62.94,0.77,72.49,98.95,C,0,Yes,Yes,No,No,Placed
2893,Female,18,Engineering,82.57,8,98.51,60.65,72.8,83.02,31.19,88.67,98.25,D,3,Yes,Yes,Yes,No,Placed
2894,Male,24,Mathematics,57.7,43,93.82,56.83,83.74,55.14,5.48,91.31,70.39,B,2,Yes,No,Yes,No,Not Placed
2895,Male,18,CS,82.33,11,57.5,64.82,84.37,51.0,48.23,60.21,72.52,F,1,No,Yes,No,No,Not Placed
2896,Male,21,CS,59.13,20,59.6,82.84,93.73,54.79,82.18,83.86,80.06,A,1,No,No,Yes,Yes,Placed
2897,Female,21,Business,87.53,9,62.29,92.24,83.25,65.97,28.54,59.5,62.43,B,2,Yes,No,Yes,Yes,Not Placed
2898,Male,24,Engineering,66.95,27,63.67,50.96,78.1,51.55,84.78,56.2,79.72,D,3,Yes,Yes,Yes,No,Placed
2899,Female,20,CS,85.49,40,46.02,81.18,85.52,81.52,70.46,96.51,70.86,F,3,Yes,No,Yes,Yes,Placed
2900,Female,24,Engineering,52.39,36,85.72,61.15,87.55,65.83,12.53,58.22,42.13,C,0,No,Yes,Yes,Yes,Not Placed
2901,Female,24,Engineering,70.39,28,61.92,98.83,59.3,86.82,64.46,61.41,91.16,A,1,No,Yes,Yes,Yes,Not Placed
2902,Female,23,Business,85.25,29,92.79,57.94,55.48,52.3,15.17,56.52,96.43,D,2,Yes,Yes,Yes,Yes,Placed
2903,Male,20,CS,61.34,32,95.62,40.43,53.74,60.84,65.48,73.51,41.57,C,0,Yes,Yes,Yes,No,Not Placed
2904,Female,22,Business,89.76,23,41.47,70.94,68.7,70.4,14.27,95.98,87.36,B,1,Yes,Yes,No,No,Placed
2905,Female,23,Mathematics,81.54,11,99.31,49.04,74.9,69.13,39.25,63.2,63.15,D,1,No,Yes,Yes,No,Not Placed
2906,Male,19,Mathematics,79.38,21,82.6,42.67,80.78,56.55,56.66,77.09,75.14,B,1,No,Yes,Yes,No,Placed
2907,Female,20,CS,67.68,6,71.22,81.9,97.9,99.71,5.04,70.57,70.0,D,2,No,Yes,No,Yes,Placed
2908,Male,21,Engineering,74.12,20,63.37,83.94,66.54,64.22,15.33,66.8,73.08,D,2,Yes,Yes,No,No,Not Placed
2909,Female,23,CS,79.87,43,71.11,67.64,88.04,86.05,32.04,78.61,69.71,B,2,No,Yes,No,Yes,Placed
2910,Male,20,CS,73.62,22,59.48,80.61,76.57,61.0,46.23,77.94,91.2,D,0,Yes,No,Yes,No,Not Placed
2911,Female,18,Mathematics,84.92,43,77.36,72.29,61.0,93.89,85.85,67.97,81.01,C,1,No,No,Yes,Yes,Placed
2912,Male,24,Mathematics,71.68,5,45.58,77.79,80.77,69.39,18.73,92.53,64.76,C,1,Yes,Yes,Yes,Yes,Placed
2913,Female,19,Engineering,60.11,7,77.27,75.8,98.36,95.05,34.75,52.66,81.31,A,0,Yes,No,No,Yes,Placed
2914,Female,22,Engineering,60.7,25,56.52,79.95,56.22,67.09,47.58,54.26,97.9,A,0,Yes,Yes,Yes,Yes,Not Placed
2915,Male,24,CS,50.29,34,41.06,51.98,75.36,50.43,29.58,99.54,44.82,D,2,Yes,Yes,No,No,Not Placed
2916,Male,18,Business,65.05,15,73.16,56.12,52.58,75.85,62.57,87.38,63.29,C,1,No,Yes,Yes,No,Placed
2917,Male,18,CS,87.45,26,74.71,66.4,66.06,76.24,25.66,90.2,92.23,B,3,Yes,No,Yes,Yes,Placed
2918,Male,19,Engineering,89.71,29,65.59,66.77,81.03,55.99,77.24,80.14,84.34,D,3,No,No,No,No,Placed
2919,Female,22,Business,60.12,7,44.34,86.46,92.05,61.75,50.52,70.99,96.1,B,0,No,No,Yes,No,Not Placed
2920,Female,21,Mathematics,97.95,34,93.6,62.04,86.52,89.17,8.63,81.46,42.39,F,0,No,Yes,No,No,Not Placed
2921,Male,23,Engineering,75.12,28,76.69,49.75,73.14,51.84,62.7,54.63,91.77,A,0,No,Yes,No,Yes,Placed
2922,Female,22,Engineering,95.85,40,46.94,55.09,95.46,74.48,56.92,87.89,87.51,D,3,Yes,No,Yes,Yes,Placed
2923,Male,20,Business,85.34,27,70.66,52.88,65.14,76.52,33.86,77.04,88.9,D,3,Yes,No,No,Yes,Not Placed
2924,Male,18,Engineering,86.12,12,69.84,83.9,87.7,84.44,1.12,97.84,75.84,B,2,No,Yes,No,Yes,Placed
2925,Female,20,Engineering,54.25,8,43.62,68.22,73.7,51.87,20.07,81.87,43.12,A,2,Yes,Yes,Yes,Yes,Placed
2926,Female,21,Engineering,61.0,43,76.41,82.52,94.93,79.28,40.57,57.58,72.35,B,1,Yes,Yes,No,Yes,Not Placed
2927,Female,20,Engineering,50.44,35,88.5,64.97,89.87,50.15,19.99,73.88,64.47,B,2,Yes,No,No,Yes,Not Placed
2928,Female,22,Engineering,85.81,33,84.94,93.38,95.07,63.26,57.75,52.89,71.62,A,1,No,No,Yes,Yes,Placed
2929,Female,20,Engineering,67.22,40,52.18,99.01,60.71,74.98,71.23,87.27,84.42,F,2,No,No,Yes,Yes,Not Placed
2930,Female,21,Engineering,89.33,17,91.74,80.19,83.41,95.56,85.6,75.09,75.76,C,2,Yes,No,No,No,Placed
2931,Female,21,Engineering,66.95,13,60.55,91.83,86.92,56.33,64.7,68.48,57.55,C,2,Yes,No,Yes,Yes,Not Placed
2932,Male,21,Mathematics,90.97,25,96.79,70.48,87.12,58.46,68.9,98.43,75.97,F,3,Yes,Yes,No,No,Not Placed
2933,Male,22,Engineering,56.53,7,44.3,96.08,75.2,83.46,60.84,97.03,44.99,A,3,No,Yes,Yes,Yes,Not Placed
2934,Male,21,Mathematics,58.67,29,69.17,89.9,50.56,68.74,98.55,97.64,40.32,D,0,No,Yes,No,Yes,Not Placed
2935,Male,18,Mathematics,67.04,29,75.83,99.51,63.07,81.17,26.1,61.05,64.09,A,2,No,No,Yes,No,Not Placed
2936,Male,24,CS,70.42,16,54.86,77.39,66.17,99.87,26.63,86.43,85.43,B,3,No,No,Yes,Yes,Not Placed
2937,Female,21,CS,67.44,33,86.28,86.75,92.6,99.34,12.63,97.27,89.36,A,1,Yes,No,No,Yes,Placed
2938,Male,20,Mathematics,88.18,15,77.61,72.57,92.04,67.69,48.57,78.54,72.99,C,2,No,No,No,Yes,Placed
2939,Male,23,Mathematics,54.85,15,41.09,55.55,55.23,75.2,9.62,60.71,92.08,D,3,Yes,No,No,Yes,Placed
2940,Male,20,Engineering,67.56,30,76.5,61.29,97.49,95.23,27.01,90.89,47.55,F,0,No,Yes,No,Yes,Placed
2941,Male,23,CS,91.86,18,69.49,93.64,59.12,54.61,48.27,94.0,97.85,A,0,No,No,No,No,Not Placed
2942,Male,20,Business,53.34,20,51.76,43.36,70.72,72.62,95.76,85.16,95.31,D,1,Yes,No,Yes,No,Not Placed
2943,Male,22,CS,97.12,14,99.74,75.49,60.76,68.88,96.38,64.68,75.95,D,1,Yes,Yes,No,No,Placed
2944,Male,20,Mathematics,99.32,35,93.83,62.35,93.02,64.74,74.37,59.53,43.52,C,3,No,No,No,No,Not Placed
2945,Female,22,Mathematics,54.43,35,57.55,63.2,87.47,99.71,38.93,81.21,67.25,B,0,No,No,Yes,No,Not Placed
2946,Female,22,Engineering,64.56,40,72.46,93.07,67.68,86.68,86.52,74.14,50.76,D,3,Yes,Yes,Yes,No,Placed
2947,Male,21,Engineering,68.62,14,58.99,91.23,84.09,69.44,87.55,83.44,77.71,D,2,No,Yes,No,No,Placed
2948,Female,18,CS,88.82,30,86.53,75.93,59.22,91.45,91.02,55.58,51.4,A,1,No,No,No,No,Placed
2949,Female,23,Engineering,79.8,24,95.82,56.38,69.11,74.48,64.0,56.8,68.91,F,1,No,Yes,No,No,Not Placed
2950,Female,21,Business,82.22,13,61.53,68.53,68.86,93.64,20.18,68.14,52.34,A,2,Yes,Yes,No,Yes,Not Placed
2951,Female,21,Business,87.88,19,88.34,64.5,61.9,63.32,9.11,62.94,50.91,C,2,No,Yes,No,Yes,Not Placed
2952,Male,24,Engineering,55.9,13,69.9,61.22,93.82,61.18,91.48,80.97,54.88,D,2,Yes,Yes,No,No,Placed
2953,Female,22,Business,91.66,11,63.79,46.17,83.94,62.36,5.55,68.38,41.75,B,0,No,No,No,No,Not Placed
2954,Female,22,Business,85.28,30,96.31,72.59,64.0,76.92,29.59,84.2,82.97,D,0,No,Yes,No,No,Not Placed
2955,Female,23,CS,78.87,28,70.62,58.11,62.11,64.57,48.7,88.44,58.4,B,2,No,Yes,Yes,No,Not Placed
2956,Male,20,Business,94.49,16,68.04,79.65,50.9,57.36,2.2,59.36,81.89,B,1,Yes,Yes,Yes,Yes,Not Placed
2957,Male,20,Mathematics,85.02,24,80.35,59.15,67.33,99.73,90.69,95.99,79.21,B,1,Yes,Yes,No,Yes,Placed
2958,Male,21,Mathematics,60.08,18,55.67,65.87,76.34,95.02,28.71,89.36,43.97,F,0,Yes,Yes,No,No,Not Placed
2959,Male,19,CS,71.49,26,59.49,43.14,63.89,81.75,2.85,81.34,58.72,A,0,Yes,No,Yes,Yes,Not Placed
2960,Male,19,Engineering,74.7,20,95.92,99.55,85.02,94.58,99.36,95.45,74.01,C,1,No,No,Yes,Yes,Not Placed
2961,Male,20,CS,52.76,33,80.71,70.46,70.59,96.77,31.14,63.29,95.1,F,3,Yes,Yes,No,Yes,Placed
2962,Male,19,Engineering,97.73,36,89.6,41.45,65.82,83.81,87.68,71.09,64.08,F,0,No,Yes,No,Yes,Not Placed
2963,Female,24,Engineering,56.43,23,56.27,72.47,96.95,75.93,45.35,54.29,70.29,B,0,Yes,Yes,Yes,No,Placed
2964,Female,20,Engineering,84.87,39,72.63,92.22,63.14,94.1,66.31,72.81,85.01,F,1,No,No,Yes,Yes,Not Placed
2965,Female,22,Engineering,75.31,36,98.28,86.35,69.91,78.39,24.11,75.32,88.2,C,2,No,Yes,No,No,Not Placed
2966,Male,21,Engineering,51.28,24,59.12,82.05,69.11,56.34,50.29,80.8,95.4,C,1,No,Yes,Yes,Yes,Not Placed
2967,Male,18,CS,96.24,44,49.63,48.37,62.06,68.34,25.77,53.2,69.83,D,0,Yes,Yes,Yes,Yes,Placed
2968,Male,21,Engineering,92.59,24,70.65,79.46,60.87,72.3,95.11,51.62,51.63,F,2,No,No,Yes,Yes,Not Placed
2969,Male,20,Business,76.21,12,63.27,85.98,65.12,96.77,6.09,70.99,85.87,D,3,Yes,Yes,Yes,No,Placed
2970,Male,24,Business,61.45,39,49.57,74.35,93.21,82.96,27.47,59.46,47.53,C,2,Yes,Yes,No,Yes,Placed
2971,Female,20,Engineering,56.08,17,93.31,93.56,88.35,93.76,89.31,87.94,65.1,F,3,No,No,No,No,Placed
2972,Female,21,Business,68.17,10,99.44,56.62,84.05,87.88,48.0,83.44,77.69,B,1,Yes,No,Yes,Yes,Not Placed
2973,Male,24,Mathematics,62.77,20,74.11,54.53,72.86,65.49,60.01,66.29,81.51,B,2,Yes,Yes,No,No,Not Placed
2974,Male,24,CS,75.33,9,86.48,92.17,75.39,85.94,65.17,52.29,83.98,F,2,No,No,Yes,No,Not Placed
2975,Male,24,CS,98.32,38,91.54,77.52,63.36,59.76,7.09,59.12,51.61,D,1,Yes,Yes,No,No,Placed
2976,Male,23,Engineering,78.75,10,82.06,40.09,53.72,70.41,1.77,84.58,98.9,D,3,Yes,Yes,No,No,Not Placed
2977,Female,20,Engineering,94.5,37,42.65,61.19,66.55,90.3,93.78,99.51,50.71,B,3,Yes,Yes,No,Yes,Placed
2978,Male,19,Mathematics,82.54,19,49.46,91.47,74.78,80.6,27.15,66.32,45.76,D,3,No,Yes,Yes,No,Placed
2979,Male,19,Engineering,73.76,19,44.26,41.64,52.87,91.27,38.03,90.1,79.84,B,2,Yes,Yes,Yes,Yes,Placed
2980,Male,20,Business,92.73,18,40.59,40.19,54.41,62.74,68.21,93.35,94.6,A,2,No,Yes,Yes,Yes,Placed
2981,Male,20,Mathematics,73.57,43,58.36,56.88,63.15,87.49,23.63,52.41,73.56,B,3,No,No,No,No,Not Placed
2982,Female,23,Business,93.43,9,63.54,94.84,68.35,60.12,73.31,95.81,75.73,A,3,Yes,Yes,No,No,Placed
2983,Male,19,CS,64.58,30,54.46,94.09,69.67,77.27,45.82,73.31,72.31,F,1,No,No,No,No,Placed
2984,Male,20,Business,56.44,21,43.88,71.13,55.89,71.68,85.66,98.21,42.56,A,3,No,No,No,No,Placed
2985,Female,20,CS,92.77,20,71.79,73.19,61.29,77.82,27.85,76.93,80.88,C,1,Yes,Yes,No,Yes,Placed
2986,Female,23,Business,79.37,39,56.4,59.92,63.08,56.78,20.38,61.76,61.49,D,3,Yes,Yes,No,Yes,Placed
2987,Female,23,CS,94.45,42,87.76,54.62,53.38,68.06,83.17,98.73,96.14,A,3,Yes,Yes,Yes,No,Placed
2988,Male,21,Engineering,96.89,27,40.48,88.91,66.3,83.35,32.63,62.17,51.21,C,3,No,Yes,No,No,Not Placed
2989,Male,23,Business,52.68,17,90.55,46.38,53.61,77.93,41.19,94.12,58.13,C,0,Yes,No,No,No,Not Placed
2990,Female,18,CS,75.05,37,97.29,69.24,85.17,77.45,79.37,58.66,70.29,D,0,Yes,Yes,Yes,Yes,Not Placed
2991,Female,19,Business,68.75,33,82.97,78.06,69.3,75.54,63.56,83.74,68.64,B,1,No,Yes,Yes,Yes,Not Placed
2992,Female,21,Mathematics,81.29,38,84.02,46.22,66.34,97.19,44.17,70.56,64.02,C,3,Yes,No,No,No,Placed
2993,Female,18,Engineering,89.68,38,96.01,71.18,56.33,96.73,24.99,98.6,58.86,A,0,Yes,Yes,No,Yes,Placed
2994,Female,20,CS,64.03,31,52.54,74.65,61.33,68.01,76.42,59.24,48.83,D,3,Yes,Yes,Yes,Yes,Not Placed
2995,Female,20,Mathematics,77.84,19,99.67,84.55,61.64,67.59,18.04,70.44,89.26,A,1,No,Yes,Yes,No,Not Placed
2996,Male,21,Business,85.44,13,86.41,54.09,99.26,77.74,92.83,81.99,66.93,B,3,Yes,No,Yes,Yes,Placed
2997,Male,23,Mathematics,56.72,30,83.59,57.6,91.77,54.78,15.03,98.88,74.38,D,3,No,Yes,Yes,Yes,Not Placed
2998,Male,24,Business,90.7,7,61.67,74.17,50.76,65.15,80.49,65.19,72.79,C,0,No,No,No,No,Placed
2999,Female,24,Engineering,80.31,40,72.75,98.99,80.84,61.54,42.42,69.84,74.53,A,3,Yes,Yes,Yes,Yes,Not Placed
3000,Female,20,Mathematics,97.48,9,79.24,53.05,62.8,61.17,18.6,73.09,82.29,A,0,Yes,Yes,No,No,Not Placed
3001,Female,24,Engineering,66.98,24,77.22,99.15,55.22,81.93,40.24,62.64,77.76,C,2,Yes,No,No,No,Not Placed
3002,Female,22,CS,55.41,24,82.3,82.86,85.28,69.22,22.16,90.87,56.43,C,0,Yes,Yes,No,No,Not Placed
3003,Female,21,Business,75.33,9,44.94,89.56,56.58,58.56,13.6,54.6,73.22,B,2,No,Yes,Yes,No,Placed
3004,Female,18,Business,54.29,14,61.34,45.38,72.19,94.38,23.92,85.24,54.67,B,0,Yes,Yes,No,Yes,Placed
3005,Male,21,Engineering,98.48,20,66.04,58.03,81.61,93.71,86.74,76.7,75.33,C,2,No,No,Yes,No,Placed
3006,Male,19,Engineering,51.93,29,55.64,43.46,77.72,93.12,10.59,62.1,65.92,D,0,Yes,No,No,No,Placed
3007,Female,23,CS,87.68,29,50.36,62.29,98.88,69.54,97.25,74.64,42.37,C,3,Yes,Yes,Yes,Yes,Not Placed
3008,Male,23,Mathematics,76.26,34,48.34,98.88,89.29,52.85,0.5,91.5,84.04,C,0,No,Yes,Yes,Yes,Placed
3009,Female,21,Business,68.43,18,61.98,46.32,88.71,55.34,65.82,72.27,56.48,F,2,No,No,No,Yes,Placed
3010,Male,20,Business,53.29,26,69.61,73.74,67.78,63.8,85.65,56.09,95.21,D,2,No,Yes,No,No,Placed
3011,Female,20,CS,81.11,32,43.78,40.36,50.42,61.0,93.4,52.04,56.83,D,1,Yes,No,Yes,No,Placed
3012,Female,22,CS,79.26,34,96.79,82.76,86.72,93.7,14.4,88.89,99.8,B,3,Yes,Yes,No,Yes,Placed
3013,Male,22,Engineering,64.04,23,85.91,51.83,99.99,99.32,69.82,66.52,67.78,B,3,Yes,No,Yes,Yes,Not Placed
3014,Male,23,Engineering,95.51,42,83.85,47.78,70.29,90.83,10.73,96.56,41.58,B,1,No,Yes,No,Yes,Not Placed
3015,Female,22,Mathematics,65.21,24,50.37,60.22,99.28,86.49,35.26,80.86,44.58,A,2,No,No,Yes,No,Not Placed
3016,Female,18,CS,72.49,39,76.23,86.26,57.09,79.43,73.19,71.81,44.93,D,0,No,Yes,No,Yes,Placed
3017,Male,22,Mathematics,77.19,26,71.78,46.4,64.83,88.5,34.6,78.22,43.37,F,1,No,Yes,Yes,No,Placed
3018,Male,18,CS,55.01,19,98.95,53.79,58.54,97.35,31.34,72.86,56.07,B,1,Yes,No,No,No,Not Placed
3019,Female,22,Business,96.61,15,84.86,40.51,73.76,80.07,11.61,95.29,59.48,B,1,No,No,Yes,Yes,Not Placed
3020,Male,23,CS,68.73,38,74.55,98.1,89.85,57.73,6.64,72.9,46.68,B,1,Yes,Yes,Yes,No,Placed
3021,Female,23,CS,54.04,28,91.05,75.53,67.03,58.19,11.53,55.2,66.29,B,1,No,Yes,Yes,Yes,Placed
3022,Female,18,Business,69.36,10,49.31,83.19,95.31,79.19,87.55,79.85,61.92,B,2,Yes,No,No,No,Placed
3023,Female,21,CS,80.01,21,40.91,79.08,77.24,66.67,1.12,81.15,78.18,A,1,Yes,Yes,No,No,Not Placed
3024,Female,23,Mathematics,75.68,32,81.41,48.66,73.27,95.51,69.29,88.27,51.75,F,2,Yes,Yes,Yes,Yes,Not Placed
3025,Male,21,Engineering,84.73,35,45.9,75.7,89.35,80.58,76.86,96.66,94.84,D,2,Yes,Yes,No,Yes,Not Placed
3026,Male,20,Engineering,52.77,40,46.93,47.88,55.07,83.82,56.79,72.15,70.96,F,0,Yes,No,No,Yes,Not Placed
3027,Male,18,Mathematics,64.23,13,84.68,64.07,88.69,50.29,73.08,67.6,77.42,C,1,Yes,No,No,Yes,Not Placed
3028,Male,24,Business,90.96,14,56.23,74.14,62.15,74.94,65.23,74.54,42.37,D,1,Yes,No,Yes,No,Not Placed
3029,Male,23,CS,53.99,25,77.72,73.53,64.04,71.56,45.56,95.01,73.55,B,0,No,No,Yes,No,Not Placed
3030,Male,19,Mathematics,92.77,38,95.04,47.14,79.97,85.29,38.27,99.0,62.09,C,3,No,No,Yes,Yes,Not Placed
3031,Male,20,Engineering,54.59,35,58.99,42.07,95.1,69.13,94.13,98.56,95.45,C,3,No,Yes,No,Yes,Not Placed
3032,Female,21,Engineering,91.72,33,53.03,87.89,78.92,98.83,97.19,61.48,93.14,C,1,No,Yes,No,No,Not Placed
3033,Male,23,Mathematics,68.04,15,46.39,83.56,82.45,83.51,65.13,74.84,78.26,C,3,No,Yes,No,No,Not Placed
3034,Male,18,Engineering,80.61,37,47.83,44.91,88.83,83.0,19.73,62.97,86.07,B,1,No,No,No,No,Placed
3035,Female,24,Mathematics,57.64,5,43.73,47.64,62.97,95.97,44.79,68.4,78.68,C,3,Yes,Yes,Yes,No,Not Placed
3036,Male,22,Engineering,53.31,25,45.26,93.56,91.36,99.76,49.65,51.58,41.02,F,2,Yes,No,No,Yes,Not Placed
3037,Male,24,Mathematics,60.8,27,65.92,86.15,70.9,59.89,75.8,58.03,82.19,B,3,Yes,Yes,No,Yes,Not Placed
3038,Female,19,CS,56.39,13,59.25,99.77,58.78,90.53,66.78,69.85,50.63,C,3,Yes,Yes,Yes,Yes,Placed
3039,Male,21,CS,65.62,5,82.39,55.24,67.51,58.12,51.48,68.24,80.95,C,2,No,Yes,No,No,Placed
3040,Male,20,CS,75.72,25,92.21,69.27,62.31,72.85,68.04,63.94,40.63,F,0,No,No,No,Yes,Placed
3041,Male,24,CS,79.44,26,87.09,54.19,61.44,55.01,2.41,61.52,58.65,A,2,Yes,No,No,Yes,Placed
3042,Female,18,Engineering,89.49,8,71.84,77.37,64.13,81.17,77.66,87.45,71.02,A,3,No,Yes,Yes,Yes,Placed
3043,Male,19,Business,82.81,5,46.15,46.92,59.05,73.43,21.16,64.73,59.99,F,1,No,No,No,No,Not Placed
3044,Male,18,Mathematics,80.44,14,82.59,47.63,83.39,81.43,65.64,85.33,81.64,A,1,No,No,Yes,Yes,Not Placed
3045,Female,23,Business,70.59,19,61.77,44.31,79.0,83.9,11.4,68.43,71.36,D,3,Yes,Yes,No,No,Placed
3046,Male,22,Engineering,73.69,40,45.14,81.62,82.42,80.97,11.45,90.1,97.58,D,0,Yes,No,Yes,No,Not Placed
3047,Female,20,Engineering,70.73,33,90.55,69.64,67.19,64.7,3.57,58.36,61.47,D,1,No,No,Yes,Yes,Placed
3048,Female,18,Business,92.11,9,60.29,77.06,88.49,91.85,91.02,57.88,83.31,A,0,No,Yes,Yes,No,Not Placed
3049,Male,21,Business,61.5,33,53.09,92.76,56.48,77.58,60.46,83.98,90.15,D,1,No,No,Yes,No,Not Placed
3050,Female,23,Engineering,50.29,31,92.29,84.42,78.56,74.49,36.2,95.75,55.22,D,0,Yes,Yes,No,Yes,Not Placed
3051,Female,23,Engineering,82.57,29,94.13,67.7,63.77,99.35,78.78,57.15,85.25,A,1,No,Yes,Yes,Yes,Not Placed
3052,Male,20,Mathematics,60.12,20,60.34,99.06,76.38,64.18,62.61,53.69,63.6,F,1,No,No,No,No,Not Placed
3053,Female,23,CS,94.51,20,61.29,67.38,66.18,76.4,62.01,96.73,47.72,B,1,Yes,Yes,Yes,No,Not Placed
3054,Female,21,CS,92.95,40,74.78,46.75,89.53,84.12,48.7,55.87,40.22,D,1,No,Yes,Yes,Yes,Not Placed
3055,Male,18,Mathematics,53.84,29,84.01,99.56,94.56,56.26,0.79,62.52,84.63,A,3,Yes,Yes,Yes,Yes,Not Placed
3056,Male,20,Business,55.32,5,43.79,41.37,87.13,67.71,25.85,96.47,51.17,B,1,Yes,No,No,No,Not Placed
3057,Male,23,Engineering,74.76,9,75.6,72.99,58.78,90.08,10.91,90.15,43.07,B,0,Yes,Yes,Yes,No,Placed
3058,Female,23,Business,80.46,24,97.17,58.55,63.74,61.84,66.24,67.14,69.83,C,0,No,Yes,Yes,No,Placed
3059,Male,21,CS,63.75,9,55.73,70.21,95.97,74.66,24.86,97.73,60.8,B,2,No,No,Yes,No,Not Placed
3060,Female,22,CS,85.84,40,94.53,73.52,71.86,81.53,45.02,78.4,81.51,D,0,No,Yes,No,Yes,Not Placed
3061,Female,22,Business,79.75,33,97.01,54.41,97.06,83.56,35.34,53.61,46.44,F,1,Yes,Yes,No,No,Placed
3062,Female,24,CS,66.24,38,56.15,73.41,69.62,86.42,14.32,85.15,47.96,D,0,No,No,Yes,No,Placed
3063,Female,23,Engineering,51.27,22,85.25,85.36,97.59,93.3,95.84,76.86,64.25,C,1,No,Yes,Yes,No,Placed
3064,Female,18,Mathematics,87.51,6,54.33,55.99,96.29,69.64,93.34,78.63,71.22,B,1,Yes,No,No,No,Placed
3065,Female,20,Business,60.74,20,84.26,63.01,83.03,85.33,8.46,99.71,89.45,C,2,Yes,Yes,Yes,Yes,Placed
3066,Female,23,Engineering,91.72,33,87.85,56.09,50.44,86.61,82.74,57.63,75.14,D,3,No,No,Yes,Yes,Not Placed
3067,Male,19,Engineering,71.01,37,54.83,89.23,70.02,65.01,48.84,82.84,94.16,D,0,Yes,Yes,No,Yes,Not Placed
3068,Male,20,CS,78.85,20,82.95,83.5,95.56,98.41,77.37,72.94,53.07,D,0,No,No,Yes,Yes,Placed
3069,Female,24,Engineering,93.65,39,88.73,92.27,94.26,93.26,15.12,63.59,75.77,F,1,No,No,No,No,Placed
3070,Female,22,Business,93.18,21,61.51,50.2,59.37,64.49,13.23,84.68,79.31,D,0,No,No,Yes,Yes,Placed
3071,Male,23,Engineering,68.58,8,50.06,44.41,69.96,83.75,89.08,83.41,83.55,D,0,Yes,Yes,No,Yes,Placed
